SRC,TGT,VOT,RES,YEA,DAT,TXT
Shyamal,Epbr123,1,1,2008,"08:57, 11 June 2008",'''Support''' committed editor with clear ideas.
ArcAngel,Prashanthns,-1,-1,2008,"15:55, 28 April 2008","'''Oppose''' Sorry, but I must agree with my compatriots in saying that you need a more consistent track record."
Bibliomaniac15,TenPoundHammer,1,-1,2008,"20:44, 1 January 2008","'''Support''', but needs to be less quick with deletions. '''''"
AniMate,Efe,0,1,2008,"04:37, 16 November 2008",'''Neutral''' but leaning towards support. The only reason I'm not on board is because of Icewedge's concerns.
Wizardman,BirgitteSB,0,1,2008,"15:36, 1 April 2008","'''Neutral'''. I'm fine with the answer to Q1, neutralling based on a gut feeling."
PhilKnight,Fritzpoll,1,1,2008,"11:03, 21 May 2008",'''Support''' - trustworthy editor.
Ryan Postlethwaite,Barneca,1,1,2008,"17:03, 5 February 2008",'''Support''' Good user who obviously knows his stuff.
Arjun01,Floaterfluss,-1,-1,2008,"19:44, 1 January 2007",'''Oppose''' per above and Q1 did not leave me inspired. &mdash;
WJBscribe,Tadakuni,1,1,2008,"20:58, 3 October 2008","'''Support''' - user comes across as sensible and I am confident he will take it slowly in unfamiliar areas. There is nothing so magical about adminship that cannot be learned by someone with decent judgment and the ability to ask when unsure. <strong style=""font-variant:small-caps"">"
Milk's Favorite Cookie,LAX,1,1,2008,"02:01, 24 January 2008",'''Support''' Good and trustworthy user. -
Stevenfruitsmaak,Cirt,1,1,2008,"22:19, 11 September 2008",'''Support''' great contributor on wikinews. --
ArcAngel,Aleta,-1,1,2008,"03:49, 15 March 2008","'''Oppose''' - I'm sorry, but I don't see enough experience in the admin-related areas - Afc, AfD, RfC, AIV, AN, etc."
Ultraexactzz,WilliamH,1,1,2008,"03:08, 8 August 2008","'''Late to the Party Support'''. WilliamH is a good content editor, and I think he'll make a fine admin."
Rx StrangeLove,TenPoundHammer,-1,-1,2008,"08:59, 1 January 2008","'''Oppose''' The examples cited above makes me not want to trust him with a delete button. I'd rather see editors put effort into improving articles rather than deleting them, and it seems like he would press the delete button on articles that should be improved instead."
Sticky Parkin,RMHED,-1,-1,2008,"19:30, 15 July 2008","'''strong oppose'''- he's not very friendly, he also does some very strange closures at AfD sometimes which are not in accordance with [[WP:NAC]], and in general seems to think he is above others and he can behave how he wants on wiki."
Tiptoety,PeterSymonds,1,1,2008,"15:47, 7 May 2008",'''Support''' - Can not find any reason to oppose.
Katalaveno,CWY2190,1,-1,2008,"14:59, 20 March 2008","'''Support''' - Consistent, thoughtful contributer.  Great antivandal work, and more attention to AIV is always welcome."
Astrotrain,Ben MacDui,-1,1,2008,"19:55, 13 July 2008",'''Oppose'''- has [[WP:OWN]] issues with relation to Scottish articles
Rudget,Prashanthns,-1,-1,2008,"15:49, 28 April 2008","Too inexperienced. 5000 edits in the past month is not enough time to gather and mindfully know all policy that is associated with administrator duties. Could support in the future, but not now."
KC109,D-Day,0,-1,2008,"02:05, 5 March 2008","'''Neutral.''' Sorry, I like some things about this guy (specifically his anti-vandalness) but also oppose his answer to question 6."
Sceptre,thedemonhog,1,1,2008,"09:03, 30 June 2008",'''Of course''' '''
Bearian,Coppertwig,0,-1,2008,"14:01, 13 May 2008","'''Neutral''': The opposition has raised real concerns, but then again, maybe the user just a ''reaaaallllly'' nice person who forgives others far too readily.  Actually, what concerns me most is this user's proliferation of excessive user pages.  I thought WP was not a web host.  Otherwise, the editor meets most of my standards for adminship.  So I'm going with neutral."
Stifle,SilkTork,1,1,2008,"11:42, 20 November 2008","'''Support''', thought he already was one."
Rspeer,gromlakh,1,-1,2008,"07:52, 7 January 2008",'''Support'''. The opposes seem to be made of pointless editcountitis (unless some opposers want to clarify which of his thousands of edits show inexperience).
Dlohcierekim,Cobi,1,-1,2008,"21:56, 6 March 2008",'''per nom statements and this should be a net positive''' We can't all be great article builders. The candidate's answers convince me that will use constructively and will not misuse them. Seems careful and thoughtful enough to not stumble into mistakes.
Krimpet,John254,-1,-1,2008,"23:41, 20 January 2008","'''Oppose''' - my only experience with this user is with his role in highly misguided and problematic processes. '''<font color=""#ff9900"">"
Keepscases,Finalnight,1,-1,2008,"19:50, 15 July 2008","'''Weak Support''' Come on, that was funny."
John Z,Gatoclass,1,1,2008,"05:42, 9 May 2008","'''Support'''.  I've seen Gatoclass editing for a long time. He's done a lot of good work, is careful about what he says and does, and in all likelihood the extra power will only make him more careful. (Would have nommed him myself.)  So here's my glob of vaseline."
Majorly,The Transhumanist,1,-1,2008,"22:08, 8 April 2008","Support - per nom and answers, fabulous editor, highly trustworthy. 37,000 edits was the deal breaker for me <tt>:)</tt> '''"
Channel R,WilliamH,1,1,2008,"00:01, 3 August 2008","'''Support''', by all means. Looks like a fine contributor to me. (Although he sometimes takes 'assume good faith' a bit too far in my opinion, like [http://en.wikipedia.org/wiki/User_talk:Vhasdlcf%27adomjcfcfdfdf here] and [http://en.wikipedia.org/wiki/User_talk:Oooooooooooooooooooooooooooooh here]) <span style=""background:#FFEE91; border: white""><font color=""#000000"">"
Doug,Choess,1,1,2008,"23:37, 19 August 2008","(ec)'''Support''' - Candidate has the experience to do the right thing or at least not do the wrong thing.  Lack of project space work would be concerning in a newer editor but is overcome by experience.  Contrary to some of the opposes - conflict resolution does not require admin tools and admin tools do not help very much with conflict resolution, the two are not closely connected, we aren't police officers, we have no authority, just ability.--"
NHRHS2010,Cobi,1,-1,2008,"17:56, 6 March 2008","'''Strong support for the 3rd time!''' per my support in Cobi's previous RfAs. PLEASE, let's hope that this RfA is successful. [[User:NHRHS2010|<span style=""background:black;color:red;font:10pt cooper black"">NHRHS</span>]][[User talk:NHRHS2010|<span style=""background:red;color:black;font:10pt lucida sans"">2010</span>]]"
Mathwhiz 29,Wisdom89,-1,-1,2008,"23:41, 21 April 2008","'''Oppose''' per Rspeer, Irpen, Darkfalls, etc."
Spartaz,Gutza,1,1,2008,"19:22, 31 January 2008",''<nowiki>[[Instert random comment here]]</nowiki>'' (actually this obviously needs no explanation)
Ecoleetage,Scetoaux,1,-1,2008,"11:14, 24 August 2008","'''Support''' I am switching from Neutral based on this comment from the candidate: ""Perhaps I have just demonstrated a tendency for me to speak my mind at consequence to myself."" Although the candidate struck out the message out of politeness, these words resonate with me.  A true leader is someone who is not afraid to speak his or her mind, even if it is not an expedient thing to do. That's leadership in my book and we could use more leaders like Scetouax. With this candidate, I'm on the right queue! :)"
SheffieldSteel,Davidgothberg,1,1,2008,"18:04, 4 April 2008","'''Absolutely''' The candidate's answers to questions show him to be thoughtful, honest, and trustworthy. Based on his template work I'd say he's less likely to abuse the tools than he is to improve them. <font color=""006622"">"
Acalamari,Milk's Favorite Cookie,1,-1,2008,"16:29, 22 July 2008","Looks like a great editor to me. I've read the reasons for opposition, and I find myself unconvinced. In the past MFC was opposed for doing too much vandal-fighting, so he's not doing as much of that, and has done a lot of (very good) article-writing. Several people cite immaturity and lack of communication as reasons to oppose; well, I have yet to see any evidence of immaturity, and as for communication, MFC has been good at that from what I've seen. Regarding ""MySpacey tendencies""...I'm trying to work that one out: Nishkid64 mentions above about people coming to MFC for help, hence a lot of user talk edits. That again, doesn't make sense: people go to him for help, and if he responds and helps, he ends up increasing his user talk count, getting opposed for ""socializing too much"", and if he ignores people, he would gets opposed for ""not being communicative enough"". Finally, with the ""too many RfAs"" issue, I note that MFC has ''been nominated'', and hasn't self-nominated; in addition, I have complete confidence in the nominator. I can support this."
Bigjake,Cirt,1,1,2008,"23:22, 8 September 2008","'''Support''' Very straight forward, hard working... nothing of note to gripe about. Good choice!"
Sseballos,Dreamafter,-1,-1,2008,"20:49, 7 January 2008",'''Oppose''' per aboves <strong>
delldot,Epbr123,1,1,2008,"05:36, 9 June 2008","'''Support''' I've done two thorough editor reviews of Epbr and have been pleased to see what progress he's made.  I've looked closely and haven't seen a hint of incivility since the problem I brought  up at the last RfA, and I've been impressed by his handling of several situations.  Not to mention all the excellent work he does for the project."
EJF,HisSpaceResearch,1,-1,2008,"15:46, 5 January 2008",'''Support''' - I believe I can trust user.
Badger Drink,Everyking,-1,-1,2008,"04:14, 27 August 2008","<s>'''Oppose'''</s> '''Strong Oppose''', primarily per Jim62. Too often, Everyking seems to be contrarian for contrarian's sake alone, without regard to the proverbial rhyme nor reason. Contrarians are fine - their schtick can be annoying at times, but fine - but [[WP:WHEELWAR|don't need the mop]]. His support of Ed Poor for admin (a candidate who was removed from multiple positions over a course of multiple incidents) speaks volumes for his willingness to ignore all reason just to [[Absolutely Free|support an unpopular policy every once in a while]]. [[User:Badger Drink|Badger Drink]] ([[User talk:Badger Drink|talk]]) 00:09, 27 August 2008 (UTC) ''changing to'' '''strong oppose''' ''per Merzbow, below''"
MBisanz,Pinkville,1,1,2008,"21:09, 14 June 2008",'''Support''' Works for me. '''
Roux,Iamawesome800,-1,-1,2008,"03:09, 13 December 2008","'''Oppose''' - Not enough experience, particularly in policy areas, sorry. But you're on the right track; keep contributing, start testing the waters in projectspace, and come back in six months. //"
Meldshal42,JGHowes,1,1,2008,"11:19, 14 August 2008","NYB? Huh? Anyway, great candidate, thumbs up. --'''[[User:Meldshal42|<font face=""papyrus""><font color=""green"">Meld</font></font>]][[User talk:Meldshal42|<font face=""papyrus""><font color=""red"">shal</font></font>]]"
DerHexer,lustiger seth,1,1,2008,"19:31, 23 December 2008","'''support'''. Regards, —"
Tree Biting Conspiracy,Benjah-bmm27,1,-1,2008,"10:52, 6 March 2008","'''Weak support'''. Typically, I'd like to see some more project contributions, but otherwise, a great user that deserves the mop.--'''"
