SRC,TGT,VOT,RES,YEA,DAT,TXT
Paul Erik,Dennis Brown,-1,1,2012,"19:09, 24 April 2012","'''Oppose''' – Many of those supporting believe that the candidate has taken the CSD concerns on board, but Pedro rightly [http://en.wikipedia.org/w/index.php?title=User_talk:Dennis_Brown&diff=prev&oldid=461337109#RFA pointed out in November 2011] concerns both about incorrect tagging and biting newbies. He said he would work on it, but he continued to place incorrect speedy tags and hasty tags (within minutes of article creation) well into 2012. Then he presented himself in RfA as eager to work in CSD. (This brings up concerns about self-awareness about one's limitations which I think is important for an admin.) He responded [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Dennis_Brown&diff=488088734&oldid=488084377 in this RfA] saying that he was a ""quick study"" and would accept mentoring. Okay, but I'm not sure why his speedy tagging did not change earlier, such as when he continued to have multiple tags declined in 2012. (...again, self-awareness about one's limitations.) I'm also concerned in that comment he said that previously when he tagged articles for deletion there were ""virtually no consequences for being wrong"" which seems to completely ignore the bitey effect upon new editors. The increased participation at ANI this week in and of itself does not bother me much, but it fits with my impression of him not being particularly aware of how his behaviour may come across to other editors. Too many concerns; sorry. <font face=""Comic sans MS"">"
Ret.Prof,Sergecross73,1,1,2012,"20:42, 15 November 2012",'''Support''' After review of his history and past work herein. -
Aprock,Kumioko,-1,-1,2012,"03:15, 14 August 2012",'''Oppose''' The disdain and mockery of process on display [http://en.wikipedia.org/w/index.php?title=User_talk:Penyulap&curid=31100394&diff=507313389&oldid=507271241 here] does not bode well for adminship.
Ironholds,My76Strat,-1,-1,2012,"08:20, 26 June 2012","'''oppose'''; holy Victorian prose, batman! Quite frankly, ''nobody'' is that florid in real life. You want to admit you've accepted your errors? Fine. Admit it. Because when I look at your nomination statement and answers at the moment, they come off as insincere, and I'm not at all convinced you get why the previous RfAs failed."
Theopolisme,Northamerica1000,0,-1,2012,"12:07, 9 November 2012","'''Neutral''' as per Kudpung, TParis, etc. NA1K has definitely done good work for the project, and been a benefit to it as a whole...but issues such as the ones brought up at this RfA make it seem 'incorrect' to support at this time. —'''<font color=#232323>"
KTC,Berean Hunter,1,1,2012,"18:45, 27 July 2012",'''Support''' with no concern.
Ks0stm,KTC,1,1,2012,"19:26, 20 December 2012","'''Support'''. Seems to have a somewhat different background than most candidates going through here, and I see no reason to think she cannot be trusted with the mop. [[User:Ks0stm|<font color=""009900"">'''Ks0stm'''</font>]] <sup>([[User talk:Ks0stm|T]]•[[Special:Contributions/Ks0stm|C]]•[[User:Ks0stm/Guestbook|G]]•"
Malleus Fatuorum,Ryan Vesey,1,-1,2012,"19:19, 3 July 2012","'''Support'''. [http://en.wikipedia.org/w/index.php?title=User_talk%3AKiefer.Wolfowitz&diff=500503424&oldid=500502454 Something I've just seen] – an all too rare expression of common sense – has fundamentally changed my opinion, so I'm ending up here."
The Blade of the Northern Lights,Berean Hunter,1,1,2012,"23:54, 20 July 2012","'''Support''' as of writing, opposes are unconvincing."
Joe Decker,Mlpearc,1,-1,2012,"01:15, 7 August 2012","'''Support''', roughly following the view of Newyorkbrad.  --"
Kim Dent-Brown,SwisterTwister,1,-1,2012,"17:44, 27 June 2012","'''Support''' - good communication skills, plenty of evidence of helpful janitorial behaviour and no evidence of incivility, impulsivity or any other disqualifying -ivity. I don't regard the relative lack of content creation as critical; the WP community is a diverse one and different people occupy different parts of the eco-system. Content creators are the mighty mammals of the savannah, we admins are just the dung beetles who tidy up after them."
PhilKnight,Dennis Brown,1,1,2012,"16:53, 22 April 2012",'''Support''' - trustworthy editor.
Rlendog,Dpmuk,1,1,2012,"03:40, 18 February 2012","'''Support''' - Seems to be a good candidate and, given the interest in copyright issues, Moonriddengirl's endorsement is particularly convincing."
Thomas85753,Bagumba,1,1,2012,"13:59, 22 August 2012","'''Support''' From the questions, I would like to show support for Bagumba becoming an administrator.  <small><span class=""autosigned"">— Preceding [[Wikipedia:Signatures|unsigned]] comment added by"
Rschen7754,Purplebackpack89,-1,-1,2012,"19:36, 14 March 2012","'''Oppose''' editor has a poor attitude, especially when questioned about their edits. From the ANI thread that's been linked a few times... ""And I'm sorry, but impoliteness isn't a crime."" Also, the Simple ban concerns me. Simple is fairly lax on their sanctions; that speaks volumes in my book. --'''"
Hipocrite,Pol430,-1,-1,2012,"17:19, 5 March 2012","'''Oppose''' In [[Talk:Writing#ethnic_slur_in_writing_history]], disclosed by the candidate in response to q3, they were not merely edit warring ([http://en.wikipedia.org/w/index.php?title=Writing&diff=469888672&oldid=469887057 1][http://en.wikipedia.org/w/index.php?title=Writing&diff=469890180&oldid=469889758 2], [http://en.wikipedia.org/w/index.php?title=Writing&diff=469890758&oldid=469890396 3] reverts in less than 20 minutes), but also failing to understand [[WP:NOTVAND]], which is expressly clear that any good faith attempt to improve the encyclopedia, no matter how ham handed, is not vandalism. Beyond this, when two experienced users attempted to explain this to him, he walked off in a huff, writing ""I am just a bit peeved that I have been accused of edit warring when I don't believe that to be the case, and it is situations like this that cause me to question why I bother trying to protect articles from vandalism."" Thanks, but no thanks."
Begoon,Harrias,1,1,2012,"03:23, 28 November 2012","'''Support''' - per nom. <span style=""font-family:Arial;font-weight:bold;color:#000;"">"
IRWolfie-,Berean Hunter,1,1,2012,"20:10, 24 July 2012","'''Support''' Never interacted with the editor, but good answers to questions and no apparent issues."
AshLin,MikeLynch,1,1,2012,"02:49, 18 January 2012","'''Support''' I think Mike is a hardworking, responsible editor who has participated sensibly in WikiProject India debates. Since aspersion has been cast on Indian voters due to a Twitter campaign mentioned, I would like to say I am here after reading [http://lists.wikimedia.org/pipermail/wikimediaindia-l/2012-January/006520.html this post] on an email group which led to this [[User:FayssalF|userpage]] where his RFA is mentioned."
Animeshkulkarni,Ekabhishek,1,1,2012,"14:06, 9 August 2012",'''Support''' user's adminship for his huge experience in creation. He could be of good help in redefining [[Wikipedia:The_Devil%27s_Wiktionary#A|Administrator]]. §§
Yasht101,ItsZippy,1,1,2012,"17:45, 3 April 2012",'''Support''' - Have seen their name many times and are a very good editor. '''''
Rschen7754,Avicennasis,1,-1,2012,"08:18, 21 May 2012",'''Support''' experienced user. --'''
Berean Hunter,Yunshui,1,1,2012,"21:42, 25 July 2012","'''Support'''. Candidate seems qualified based on contribs, helpfulness and responses.<br />&nbsp;—&nbsp;"
Dlohcierekim,Floydian,1,-1,2012,"00:46, 22 August 2012","'''support w/ advice''' Most of the problems are distant enough that if candidate makes a sincere effort to accept the criticism offered and work on some personal growth should be alright for the next try. I recommend not being so quick to anger and to refrain from heaping coals of criticism on heads of others, even when they richly deserve it. Needs NOT to give the appearance of bludgeoning others. Sometimes less is more. Every long term user here has put their heart into the project and candidate has tendency to rip out hearts and grind them under foot. More work at AFD and DRV and evidence of more nuanced understanding will alleviate some concerns there. And give an opportunity to NOT bludgeon. We are all operating on a professional level-- respectful disagreement is a better tone to take than haranguing and hectoring.  I would recommend avoiding entirely subjects or editors where [[WP:stalk]] has come into play. Avoid people who aggravate. This is a big project. The only way we can all get along is to work on getting along-- and avoiding those with whom we cannot. The best way to avoid an accusation of impropriety is to avoid the appearance thereof. We all feel passion for this project or we would not be here. If the actions of another cause anger, that is just a sign of passionate caring. However, one must never edit in anger as it destroys the collegiality that building an encyclopedia requires. I will close by recommending mending fences with those with whom candidate has fought in the past. Even if it's a simple and sincere, ""sorry that in my zeal I failed to appreciate your finer qualities."
Kudpung,Master&Expert,-1,-1,2012,"10:06, 1 August 2012","'''Oppose'''. Enthusiastic and with  good intentions, but unfortunately, the candidate does not  meet my  [[User:Kudpung/RfA criteria|my RfA criteria]] - even on  aggregate which  I'm  usually  happy  to  take into  consideration. The number of mainspace edits is far too  low, and although  my  vote is not  guided by  the votes of others, I  find that  JamesBWatson and Scottywong  have said anything  else I  would have mentioned. I  would suggest  the candidate take a good read of [[WP:Advice for RfA candidates]], and tries again  in not less than 6 months."
Pratyya Ghosh,Anbu121,1,-1,2012,"09:34, 24 December 2012",'''Support''' - I think he's well qualified for the adminship. Saw him at the [[WP:Help desk|Help desk]] and he was very helpful. His contributions are also good. So he should be given the adminship.--'''
Djsasso,Mabdul,-1,-1,2012,"13:03, 2 April 2012",'''Oppose''' per a great many things above. -
Surturz,KTC,1,1,2012,"11:16, 21 December 2012",'''Support''' - contribs look good. --
IShadowed,Hahc21,-1,-1,2012,"03:22, 8 July 2012","'''Oppose''' for inexperience and unfamiliarity with notability guidelines and conflict resolution. The user in question identifies AfD as an area in which he or she would work if an admin. However, some of his nominations indicate a gross lack of understanding of [[WP:GNG|the general notability guideline]] and [[WP:BEFORE]], as demonstrated [http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Savan_Kotecha here] and [http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Citi_Bike here]. In response to Question 4, he states that he is unfamiliar with CSD criterion and counter-vandalism procedures relating to disruptive users. To echo other opposes here, I believe this is a situation in which way too much learning-as-you-go would occur. I also find the responses to Q3, Q5, and Q7 worrisome per ambiguity, and thus cannot trust that the user fully understands appropriate conflict resolution. Awesome content work, but not cut out for the mop (yet). --"
