SRC,TGT,VOT,RES,YEA,DAT,TXT
Cameron Scott,Timmeh,1,-1,2009,"16:32, 27 September 2009","'''Support''' I see nothing in the history that causes me any great concerns (vandalism, membership of ARS, things like that). --"
Wrelwser43,PeterSymonds,1,1,2009,"03:32, 19 January 2009",'''Support''' was a great admin who's clearly learned from his mistake.
Sam Korn,Everyking,-1,-1,2009,"09:21, 13 May 2009","Noting especially that the nominator's explanation of how the tools were originally lost is rather deficient.  The deleted content incident was the proverbial straw that broke the camel's back, the latest in a string of poor decisions and problematic actions.  While I do believe Everyking's manner and approach are much improved from that time, I do not believe the substantive issues (especially his dealing with disagreement) are corrected such that I could support this RFA."
Giants27,MisterWiki,-1,-1,2009,"21:16, 10 December 2009","'''Oppose''' Poor knowledge of the English language which could be problematic and lacks experience. Also Q1 makes me feel as though the user doesn't know what the administrator rights are for. Maybe next time.--[[User talk:Giants27|<font face=""Bauhaus 93"" color=""black"" size=""3"">Giants</font>]]"
AtheWeatherman,Bob the Wikipedian,1,1,2009,"08:15, 19 September 2009","'''Support'''. Seems good enough to me, very competent and unlikely to misuse the tools. '''<em style=""font-family:Kristen ITC""><font color=""navy"">"
Tanthalas39,Dendodge,1,-1,2009,"02:31, 1 September 2009","'''Support''', with the caveat that I understand the opposers. I understand the concern with a fifteen-year-old candidate - hell, thinking back, there's no way I would have made a good admin at fifteen. Too volatile, too wishy-washy, zero confidence. However, Dendodge has not exhibited ''any'' of these traits - and really, that's all I can judge by. I don't subscribe to the whole ""stop the ageism"" babble, and I have to have ''some'' evidence that the candidate is mature, even-keeled, and thoughtful. I've looked through more than enough contributions, and I really can't find a damn thing that concerns me. The other oppose I can understand is the admin experience issue, per SoWhy. My thoughts on this are probably not standard - I don't put as much stock in airtight-accurate CSD tagging as most people do. I am not judging other people, and there are probably several reasons why I should consider changing this opinion. However, as it is, I think that ensuring that a deletable article fits snugly into an arbitrary category is secondary to ensuring that Wikipedia contains good, solid, notable, verifiable articles. If an article is spam, but tagged A7, I couldn't give a shit. From what I see, 98% (at least 95%, if we don't want to be exaggerating) of Dendodge's tagging is accurate. From my experience, admins are typically a lot more careful when ''actually deleting'' than when they were just CSD tagging. I just can't see any potential of Dendodge becoming an admin who is wantonly deleting articles - and really, that's the sort of thing by which we should be judging a candidate. Therefore, for want of reasons to oppose, I hereby support."
Kafka Liz,BQZip01,-1,-1,2009,"18:24, 7 May 2009","'''Oppose''' I opposed BQZip01’s [[Wikipedia:Requests for adminship/BQZip01 2|second request for adminship]] for many reasons, but chiefly over his overly argumentative and inflexible attitude. I will not rehash here the arguments made by myself and others: they are easy enough to find by following the above link. In any case, his behavior at that time made a strong enough negative impression that when I saw him running again, I thought I ought to weigh in. After reviewing BQZip01’s contributions over the past several months, I admit that he seems to have reigned in his aggression considerably. That said, I still have concerns: his initial draft of an answer to question 3 [http://en.wikipedia.org/w/index.php?title=User:BQZip01/RfA4&diff=next&oldid=282017465] regarding the events with [[User:Cumulus Clouds]], written just over a month ago, to me shows the same inability to walk away from arguments. The much-edited final answer still shows him rehashing the same arguments and still laying the bulk of the blame on an editor who is dead and cannot reply. As I recall, neither party in that dispute acted impeccably, but BQZip01’s steadfast refusal to admit a share of the blame – “probably should have reacted better” doesn’t quite cut it – is disturbing. In sum: I am not confident that this user has genuinely resolved the issues of temperament and problems working with others that concerned me in the first place."
Shadowjams,RL0919,-1,1,2009,"12:09, 22 December 2009","'''Oppose''' - moved from neutral; Nowhere near enough CSD or patrolling experience to approve a new page admin. Page patrolling is less than 2% of total edits, which are low in any case. Although I acknowledge TfD work is completely different that a lot of other parts of the project, we're talking about full rights, not just TfD rights. I still like and trust the editor, but would like to see more editing in some key areas. Not sure there's enough there fore me to be comfortable."
Gigs,Bellhalla,1,1,2009,"02:51, 5 November 2009","'''Support''' the lack of article work concerns me (like to see at least 250 good articles and 50,000 edits), but not enough to move from support. :) Illegitimi non carborundum and use it well."
Pharaoh of the Wizards,Gaelen S.,-1,-1,2009,"09:08, 26 August 2009",'''Oppose''' While I welcome your desire to contribute more to Wikipedia.It is [[WP:NOTNOW]] please try again after a few months.Sorry and Best Wishes for the future.
Res2216firestar,Al Ameer son,1,1,2009,"04:43, 22 March 2009","'''Support w/ broadband''' Tried to do this a few days ago over a dial-up connection, couldn't get it through, but anyway, [[User:The_ed17|ed]] says it all.--"
WereSpielChequers,Jeffrey Mall,1,-1,2009,"13:14, 14 November 2009","'''Weak Support''' You have a clean blocklog, and even if one completely discounted your huggle edits, IMHO you have more than enough contributions for adminship. I've gone through your deleted contributions for the last month and I liked most of what I saw. Judging from your tagging of attack pages for deletion I think you've imbibed the spirit of our BLP policy regardless of your comment to the BLP question. Weak because you've been here less than 6 months, and I was concerned that when you [http://en.wikipedia.org/w/index.php?title=Special:Undelete&target=Rene+davila&timestamp=20091113211423&diff=prev tagged this as A7] you left [[User talk:Orange gatorade]] as a redlink, however that was the only one of your tags where I spotted a lack of communication with the newbie. I also noticed [http://en.wikipedia.org/w/index.php?title=Special:Undelete&target=Kyle+Conway&timestamp=20091015160240&diff=prev two] articles you [http://en.wikipedia.org/w/index.php?title=Special:Undelete&target=Shane+Mckinnon&timestamp=20091101032900&diff=prev tagged as A7] that would have been deleted quicker if tagged as G10. ''"
Dank,Harish89,-1,-1,2009,"04:51, 23 May 2009",Agreed with Nakon. - Dank (
LuciferTiger,Ottava Rima,1,-1,2009,"03:29, 1 April 2009","'''Support''' Personally I think you are a [[WP:DICK]], but I am sure we can find [[Malin Akerman|things]] we both can [[Silk_Spectre_2#Silk_Spectre_II_.28Laurie_Juspeczyk.29|agree on]]. '''"
Aboutmovies,Admiral Norton,1,1,2009,"20:07, 3 March 2009",'''Support''' - Everything looks good.
Caspian blue,NuclearWarfare,1,1,2009,"21:28, 20 August 2009",'''Support''' Always got good impressions from the candidate's activity.--
Bielle,HJ Mitchell,0,-1,2009,"00:19, 26 December 2009","I don't have an opinion yet. I did notice that the candidate's earliest [http://en.wikipedia.org/w/index.php?title=Royal_Marines_Base_Chivenor&diff=prev&oldid=280649523| edit] has an edit summary noting ""a new beginning"". Does this indicate an earlier persona? If yes, does the history of the earlier persona have any bearing on what might be determined in this asessment?"
DougsTech,BQZip01,-1,-1,2009,"03:54, 7 May 2009",'''Oppose''' Too many administrators currently. <sup>[[User:DougsTech/RFAreason|see here]]</sup> --
Nihonjoe,Steve,1,1,2009,"18:17, 10 August 2009",'''Support''' as I see no evidence the tools would be abused. Seems well qualified for the twiddled bit. ···
Location,Fences and windows,1,1,2009,"21:48, 16 November 2009",'''Support'''. This contributor does a great job in facilitating cooperation with his editing.
Nezzadar,Accdude92,-1,-1,2009,"18:42, 20 October 2009","'''Oppose''' Was this a joke? You want to remove all users from Wikipedia? How does that help? <span style=""background-color:Green;"">&nbsp;&nbsp;"
Jusdafax,Giants27,1,-1,2009,"18:44, 3 December 2009","'''Support''' - If that diff (and he shortly afterwards apologized!) is the biggest thing stopping some people, then that's sad in my view.  Agree with Secret that some opposers should reconsider. Good contributor, participates, and would be good to hand a mop."
Stanistani,Synergy,1,-1,2009,"00:27, 15 April 2009",'''Support'''&nbsp;&nbsp;Checked contribs and attitude. Candidate is here to build the encyclopedia. Continuing personal growth. --'''''
Garden,Somno,1,1,2009,"10:28, 1 February 2009","Sure. <small><span style=""border:1px solid #993333;padding:1px;"">"
K50 Dude,WWEYANKS52,-1,-1,2009,"05:18, 20 February 2009","'''Strong Oppose'''... Just because you work creating new pages about MLB players (great work with that!) you don't get to delete new pages. Deleters who work with [[Special:NewPages|new pages]] MUST know [[WP:PROD]], [[WP:AFD]], and, most importantly BY FAR, [[WP:CSD]]. I didn't see any of that in your last 1500 contributions. I also didn't see any manual edit summaries. That is crucial if you are an admin. You need a '''''ton''''' of work in the ""adminy"" areas. Try again in a few months. '''<font face=""Tahoma"">"
Steven Walling,Foxy Loxy,1,1,2009,"06:13, 12 April 2009","'''Support''' A great contributor, and definitely trustworthy. <font style=""font-family: Lucida Grande"">"
America69,Wyatt915,-1,-1,2009,"03:28, 9 August 2009",'''Oppose''' Per iMatthew. He did a good job explaining. Sorry.
Mikhailov Kusserow,Dumelow,1,1,2009,"06:13, 27 October 2009","[[File:Yes_check.svg|20px]]&nbsp;'''{{{1|Support}}}''' Deo Volente & Deo Juvente, Dumelow. —"
Until It Sleeps,Ironholds,1,-1,2009,"19:52, 21 March 2009","'''Support''' No reason to see that he will abuse the tools. May be uncivil at times, but he'll get over that. '''"
