SRC,TGT,VOT,RES,YEA,DAT,TXT
Peripitus,Olaf Davis,1,1,2010,"21:29, 4 January 2010","Mature, sensible, gets the site, participates enough in the administrative areas to give me an idea of what to expect. I do think that lack of participation in AN or AN/I is a reason to support more&mdash;administrative work does not need more drama -"
EyeSerene,Kingoomieiii,-1,-1,2010,"11:15, 26 February 2010","'''Oppose''' per concerns about breadth of experience, temperament and dogmatism as raised above."
Nathan,Tim Song,1,1,2010,"15:42, 8 March 2010","'''Support''' As Tim's somewhat absentee trainer at SPI, I was impressed with how quickly he learned and how consistently he kept up with a relatively boring but still key set of tasks. Tim looks before he leaps, is careful about doing his research and always has clear and thoughtful reasons for his actions; not much more we should ask of admin candidates."
Fetchcomms,NativeForeigner,-1,1,2010,"17:30, 15 June 2010","'''Oppose''' Perhaps I'm being a bit harsh here, but I'm just not seeing enough diversified contributions. Generally, I do not support most candidates without enough in-depth content work, excepting several exceptional candidates I have seen. Not to say that you are unexceptional, or that you are a poor user, but the lowish levels of activity, and the relatively low number of edits in various places you want to work in, especially files, does not instill into me confidence. Some of the answers are a bit iffy for me (you can't actually BLPProd files, bans can be imposed by the ArbCom, ""although only those that are in the United States, as that is where my true knowledge of copyright law lies"" doesn't make me feel any better about your experience--things like the [[URAA]] are global yet very important in the U.S. as well--etc., etc.). While obviously a nom from both bibliomaniac and Ed are commendable, I think you would really benefit from another 3 or 4 months. '''<span style=""font-family:Georgia;font-size:85%;"">—"
Chaoticfluffy,The Thing That Should Not Be,1,-1,2010,"19:18, 26 October 2010","'''Support'''. per RD232's and Alexandr Dmitri's rationales. He is a vandalism fighter, and a prolific, conscientious one. While I understand that content generation is very important to some people, being a content ''protector'' rather than ''creator'' should not count against someone who wants to volunteer his time to mop some floors."
Access Denied,GorillaWarfare,0,1,2010,"22:44, 10 August 2010",I would support if you had a few thousand more edits. Try again in three to six months.
Ottawa4ever,Eustress,1,1,2010,"21:50, 17 April 2010",'''Support''' liked previous work ive seen.
ArcAngel,MC10,-1,-1,2010,"02:47, 12 January 2010","{{ec}}'''<s>Strong</s> Oppose''' as the candidate has somewhat of a lack of experience in a couple of the areas they indicate they would wish to work.  <s>I count TWO AFD disucssions</s>, 34 edits to the AIV area, and 3 edits to the RPE area, and 6 edits to the UAA area.  Though I see over 1,000 deleted edits, I cannot see what they are so I cannot judge the candidate on their CSD work, plus their activity has been slacking off over the past couple of months.  If that trend continues, we could have another not-so-active admin."
NSD,Kww,1,1,2010,"02:47, 13 April 2010","'''Support''' - No issues here. ~'''[[User:NSD|<span style=""color:green""><big>N</big>ERDY</span><span style=""color:#0F0""><big>S</big>CIENCE</span><span style=""color:#8bd877""><big>D</big>UDE</span>]]''' ("
wiooiw,Aiken drum,1,-1,2010,"19:07, 24 October 2010",'''Support'''
Sphilbrick,Leyo,1,1,2010,"13:13, 18 October 2010","'''Support''' The edit count here is low, but with 50K edits overall, not a concern. The promise to use only a subset of the tools is a potential concern, but there's no way to enforce that. In some cases, that would concern me, but given status as a sysop on Commons, and dewicki, I'm confident this editor is not likely to begin blocking without making quite sure it is appropriate. <font style=""font-family:Monotype Corsiva; font-size:15px;"">"
Mazca,Panyd,1,1,2010,"13:09, 24 November 2010","'''Support''', everything looks good - a dedicated and thoughtful editor with a good track record of contributions to a variety of areas. Reviewing the first RfA generally gives the impression of a discussion that was derailed by multiple valid, but separate, issues coming out in a confusing way - nothing raised back then causes me undue concern now, so I think we have a good potential admin here. ~ <font color=""#228b22"">"
Immunize,Fetchcomms,1,1,2010,"13:51, 2 July 2010",'''Strong support''' An experienced user who is very active in vandalism-fighting but also has created some content (at least 20 articles). ''
Sphilbrick,Soap,1,1,2010,"15:20, 10 June 2010","'''Bubbly Support'''<font style=""font-family:Monotype Corsiva; font-size:15px;"">"
Tim Song,Thumperward,1,1,2010,"20:29, 20 July 2010",
December21st2012Freak,Taelus,1,1,2010,"20:24, 31 January 2010",'''[[User:December21st2012Freak/RfA|Support]]''': meets my standards.
Peter.C,Eagles247,1,1,2010,"18:55, 2 October 2010","'''Support''' Good contributions and a great editor <span style=""background:#0F4D92;color:white;padding:1px 4px;"">"
Malleus Fatuorum,P Carn,-1,-1,2010,"02:14, 18 March 2010","Almost dormant until December last year, when editing picked up probably in preparation for this RfA. There are quite enough blockhammers wandering around wikipedia already, don't need another one. --"
Blurpeace,The Wordsmith,1,1,2010,"09:15, 23 February 2010",Sure.
GlassCobra,Phantomsteve,1,1,2010,"16:58, 3 February 2010","'''Support''' I see Steve at the Help Desk quite often, and his comments there always reflect an understanding of WP, general common sense, and a desire to help out. Best of luck!"
YellowMonkey,Redthoreau,-1,-1,2010,"01:05, 4 November 2010",'''Oppose''' This guy is a communist POV pusher '''
Soap,Panyd,1,-1,2010,"17:49, 17 January 2010",'''Last minute support''' before the withdrawal above is confirmed.  -- ''<B>
Ronk01,Ling.Nut,1,-1,2010,"02:36, 3 November 2010",'''Support''' I trust this user.
Begoon,S1312,0,-1,2010,"14:53, 3 August 2010","'''Comment''' - Not opposing, because I'd prefer to encourage you. I can't support you, because you don't have enough experience to be seeking adminship right now. Your contributions are not enough to demonstrate that you have the knowledge and experience required. I'd also reiterate the recommendation to read [[WP:NOTNOW]], and a great idea would be to look through some previous [[Wikipedia:Unsuccessful_adminship_candidacies_(Chronological)|unsuccessful]] and [[Wikipedia:Successful_requests_for_adminship|successful]] RFAs to understand the high levels of contribution and experience editors expect to see in an Admin candidate. I do encourage you to carry on and increase your involvement, and try again when you have those levels of experience. '''N'''ot '''C'''apitalising '''E'''very '''W'''ord '''I'''n '''A''' '''S'''entence may be something to consider, too - in all seriousness, this is a project to build an encyclopedia, which follows a [[WP:MOS|manual of style]]. Whilst it is certainly not necessary to post everything in project space and talk space according to the MOS, it is likely to raise a few eyebrows and cause a little concern if something like an RFA is so oddly formatted.  &nbsp;"
WereSpielChequers,Herostratus,1,-1,2010,"19:15, 24 June 2010","'''Weak Support''' I regard the BLP/AFD and the copyvio issues as both meriting trouts. I'm not convinced by the argument that admin tools weren't involved as I think that admins should behave properly on this site, but I wouldn't have supported a desysop for either incident. ''"
Doc Quintana,Thumperward,1,1,2010,"14:47, 18 July 2010",'''Support''' per all of the above. I'm not seeing any issues. Good luck!
RP459,RandomStringOfCharacters,0,-1,2010,"19:59, 2 February 2010",'''Neutral''' I am on the fence and am not sure the user has enough experience in all facets of Wikipedia to be trusted with the mop yet. ''<B>--
Pharaoh of the Wizards,Tide rolls,1,1,2010,"03:26, 16 May 2010",'''Strong Support''' Outstanding user and track .This was long overdue.
Airplaneman,Panyd,1,1,2010,"18:29, 27 November 2010",'''[[WP:100|Support]]'''—fully qualified candidate; no red flags.
Cirt,Guoguo12,-1,-1,2010,"17:27, 26 December 2010","'''Oppose''', concerns about lack of experience, particularly in areas of quality improvement and writing related to content. -- '''"
Hokeman,Cgoodwin,0,-1,2010,"17:02, 1 August 2010","My heart wants to support because the candidate has made some fantastic content contributions to the project; however, my mind says that the points raised in #3 & #4 oppose above are right on the mark. More experience is needed in the areas where you'll be using the mop.--"
Malleus Fatuorum,Alansohn,-1,-1,2010,"00:11, 25 October 2010","As per SandyG I'm rather surprised that the candidate appears to be surprised by this nomination, and if unprepared opted to accept it."
William S. Saturn,Dabomb87,1,1,2010,"17:44, 17 August 2010",'''Support''' - helpful and trustworthy user. --
Richwales,Herostratus,1,-1,2010,"21:06, 24 June 2010","'''Weak support''' (switch from neutral).  I still think Herostratus displayed a lack of good judgment here, but I'm not convinced that it merits desysopping '''if''' he shapes up and takes his role more seriously and conscientiously from now on.  I also have serious misgivings about the current recall process in general, so I'm reluctant to see anyone's mop taken away in this fashion except in the most egregious of circumstances."
TheWeakWilled,Taelus,1,1,2010,"19:26, 26 January 2010","'''[[WP:AGF|Support]]'''. '''[[User:TheWeakWilled|''<span style=""text-shadow:silver 0.3em 0.3em 0.1em""><span style=""color:green"">TheWeak</span><span style=""color:blue"">Willed</span></span>'']] ([[User talk:TheWeakWilled|T]] *"
ErikHaugen,Hadger,1,-1,2010,"23:25, 8 June 2010","'''Support''' for now - I like the answer to Phantomsteve's reverted question, although I think user3 had a compelling point. Also, I'll point out that [[wp:NOTNOW]] links to an [[User:Davidwr/Administration_is_not_for_new_users|essay]] which says: ""Once you've been around for 6-12 months and made a few thousand edits."" Just sayin'."
Mkativerata,Looie496,1,1,2010,"20:31, 4 October 2010","From the record and answers to the questions, it is clear that the candidate is a skilled, mature and responsible editor who'll make for a very good administrator. Thank you for nominating yourself. --"
Happysailor,Eagles247,1,1,2010,"21:47, 1 October 2010",'''Support''' Looks ok to me -
HJ Mitchell,Olaf Davis,0,1,2010,"01:33, 5 January 2010","Oh dear, the first neutral. Sorry, but I would like to see a bit more time spent in the project space (maybe a few more AfDs, keep an eye on ANI and maybe comment where you feel able) to ""support"", but hey, I don't by any means think that would make you a ""bad admin"" which immediately draws me away from the ""oppose"" section. If your RfA passes, I'd advise caution when making potentially controversial actions, but I think you have enough common sense to do so anyway."
